ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
Simple	8113	Alka scrub pads inhoud 4 stuks voor ieder lichaamsdeel 1	1	0	visible	, 	Alka&reg; Scrub Pads is een set van 4 Luffa scrubsponzen, ieder met een verschillende structuur. Ze zijn speciaal ontwikkeld voor het reinigen en verzorgen van de huid.Gezicht, lichaam, voeten (eelt verwijderen) 	taxable	,	,	1	,	9,95	Category 6
Simple	8101	Alka thee 100 zakjes	1	0	visible	, 	100 zakjes ontzurende en lichaamsreinigende thee met een selectie van 52 kruiden	taxable	,	,	1	,	24,95	Category 6
Simple	8100	Alka thee 50 zakjes	1	0	visible	, 	50 zakjes ontzurende en lichaamsreinigende thee met een selectie van 52 kruiden	taxable	,	,	1	,	14,95	Category 6
Simple	8105	Alka verzuringstest 100 strips	1	0	visible	, 	Alka verzuringstest PH waarde via urineof het testen van drinkwater	taxable	,	,	1	,	18,95	Category 6
Simple	8102	Alka verzuringstest 15 strips	1	0	visible	, 	15 strips om uw zuurgraad te testen via urine	taxable	,	,	1	,	3,95	Category 6
Simple	8112	Alka vlies gezichtsmaskers 24 stuks	1	0	visible	, 	Alka&reg; Vliesmaskers zijn gemaakt van 100% katoen en speciaal ontwikkeld voor de reiniging en verzorging van het gezicht.Geweekt in Alka&reg; badwater met natuurlijke ingredi&euml;nten voedt het vliesmasker de gezichtshuid met waardevolle mineralen.Inhoud: 24 vliesmaskers	taxable	,	,	1	,	9,95	Category 6
Simple	8103	Alka Voet en Nagel kuur	1	0	visible	, 	20 daagse voet en nagelkuur 	taxable	,	,	1	,	39,95	Category 6
Simple	8104	Alka Zuur-base kuur	1	0	visible	, 	30 dagen kuur met 3 Alka producten, ontzuren van uw lichaam voor een betere opname van voedingstoffen, vitaminen en mineralen	taxable	,	,	1	,	54,95	Category 6
Simple	1008	Appelvezel by LEV&Healthy	1	0	visible	, 	,	taxable	,	,	1	,	4	Category 6
Simple	8002	Bananenhaverbrood by Ilona	1	0	visible	, 	,	taxable	,	,	1	,	7,5	Category 6
Simple	5008	Bonusan Haematonyl (ijzersupplement) 60 stuks	1	0	visible	, 	Om de dag slikken	taxable	,	,	1	,	16,7	Category 6
Simple	5001	Bonusan Magnesan Forte Plus 160 stuks	1	0	visible	, 	,	taxable	,	,	1	,	69,2	Category 6
Simple	5000	Bonusan Magnesan Forte plus 60 stuks	1	0	visible	, 	,	taxable	,	,	1	,	27,4	Category 6
Simple	5002	Bonusan Magnesan Forte plus poeder 120 gram	1	0	visible	, 	,	taxable	,	,	1	,	24,4	Category 6
Simple	5003	Bonusan Magnesan Forte plus poeder 240 gram	1	0	visible	, 	,	taxable	,	,	1	,	43,4	Category 6
Simple	5005	Bonusan Vitamine C-1000 Ascorbatencomplex (gebufferde c) 100 stuks	1	0	visible	, 	,	taxable	,	,	1	,	28,3	Category 6
Simple	5006	Bonusan Vitamine C-1000 Ascorbatencomplex (gebufferde C) 200 stuks	1	0	visible	, 	,	taxable	,	,	1	,	52,2	Category 6
Simple	5004	Bonusan Vitamine C-1000 ascorbinezuur 100 stuks	1	0	visible	, 	,	taxable	,	,	1	,	18,7	Category 6
Simple	5010	Bonusan Vitamine D3 120 stuks 75 mcg	1	0	visible	, 	,	taxable	,	,	1	,	39,9	Category 6
Simple	5009	Bonusan Vitamine D3 60 stuks 75 mcg	1	0	visible	, 	,	taxable	,	,	1	,	20,9	Category 6
Simple	5007	Bonusan Vitamine K2&D3 60 stuks	1	0	visible	, 	,	taxable	,	,	1	,	32,5	Category 6
